filename,job title,date,year,role,organisation,location,research software engineer,research software engineering,software developer,software engineer,research engineer,bioinformatician,any_job,not_job,keep_job
CKM551,senior research software engineer - advanced research computing,4th November 2021,2021,no_data,university of birmingham,birmingham,True,False,False,False,False,False,True,False,True
CSW888,research software engineer,31st August 2022,2022,no_data,university of bristol            ,bristol,True,False,False,False,False,False,True,False,True
CCL972,research assistant/research associate* - bioinformatician/genetic statistician/genetic epidemiologist (fixed term),10th November 2020,2020,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CAE098,research software engineer,26th May 2020,2020,,queen's university belfast ,belfast,True,False,False,False,False,False,True,False,True
CQL262,user support bioinformatician (commencing immediately),9th June 2022,2022,ok,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CPM122,bioinformatician - pandemic preparedness,5th May 2022,2022,ok,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CEM989,senior research associate research software engineer: dimpact,3rd March 2021,2021,no_data,university of bristol            ,bristol,True,False,False,False,False,False,True,False,True
CHD615,clinical bioinformatician,30th June 2021,2021,no_data,the royal marsden nhs trust            ,sutton,False,False,False,False,False,True,True,False,True
CIV541,software engineer: research application support,2nd September 2021,2021,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
CLH195,research software engineer (fixed term),1st December 2021,2021,no_data,university of nottingham            ,"university of nottingham, jubilee campus",True,False,False,False,False,False,True,False,True
CMV854,senior software engineer,1st February 2022,2022,no_data,university of southampton            ,"southampton, work from home",False,False,False,True,False,False,True,False,True
CFR764,research software engineer - linked data,30th April 2021,2021,no_data,university of oxford            ,oxford,True,False,False,False,False,False,True,False,True
CBF285,software developer: german human genome-phenome archive (ghga),19th August 2020,2020,no_data,european molecular biology laboratory (embl),heidelberg - germany,False,False,True,False,False,False,True,False,True
CGE384,senior bioinformatician,21st May 2021,2021,,wellcome sanger institute ,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CRS211,junior software developer,20th July 2022,2022,no_data,the university of edinburgh            ,edinburgh,False,False,True,False,False,False,True,False,True
CCG704,senior software developer,28th October 2020,2020,no_data,university of cambridge            ,cambridge,False,False,True,False,False,False,True,False,True
CSR556,bioinformatician (fixed term),23rd August 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CPQ774,"bioinformatician / geneticist, edinburgh",12th May 2022,2022,ok,scotland's rural college (sruc),edinburgh,False,False,False,False,False,True,True,False,True
CLQ880,assistant bioinformatician - ar2633sb,14th December 2021,2021,no_data,university of st andrews            ,st andrews,False,False,False,False,False,True,True,False,True
CEU185,software developer (interpro),17th March 2021,2021,,european molecular biology laboratory (embl) ,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CSH863,software developer,10th August 2022,2022,no_data,imperial college london            ,london,False,False,True,False,False,False,True,False,True
CDZ509,senior software developer,5th February 2021,2021,no_data,london school of economics and political science            ,london,False,False,True,False,False,False,True,False,True
CNB656,digital research graduate programme (software engineer) (fixed term),9th February 2022,2022,no_data,university of nottingham            ,nottingham,False,False,False,True,False,False,True,False,True
CFK686,software engineer in digital health (103824-0421),19th April 2021,2021,,"wmg, the university of warwick",coventry,False,False,False,True,False,False,True,False,True
CQE976,software engineer manager,30th May 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,True,False,False,True,False,True
CAX723,bioinformatician/computational biologist,30th July 2020,2020,no_data,king's college london            ,london,False,False,False,False,False,True,True,False,True
CIS296,junior research sdn software developer,27th August 2021,2021,no_data,university of surrey            ,guildford,False,False,True,False,False,False,True,False,True
CDD659,software engineer (systems integration),15th December 2020,2020,no_data,university of essex            ,colchester,False,False,False,True,False,False,True,False,True
CMQ211,postdoctoral research scientist (bioinformatician),25th January 2022,2022,no_data,babraham institute            ,cambridge,False,False,False,False,False,True,True,False,True
CQW286,lead front end software engineer,22nd June 2022,2022,no_data,the natural history museum,london,False,False,False,True,False,False,True,False,True
CIG259,drone cybersecurity software engineer (ktp associate) (fixed term),10th August 2021,2021,no_data,university of lincoln            ,lincoln,False,False,False,True,False,False,True,False,True
CTL911,degree apprentice (software engineering) - it support,22nd September 2022,2022,ok,bangor university ,bangor,False,False,False,True,False,False,True,False,True
CNK387,senior software developer (fixed term),21st February 2022,2022,no_data,university of cambridge            ,cambridge,False,False,True,False,False,False,True,False,True
CGP655,research associate - bioinformatician (fixed terrm),9th June 2021,2021,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CTW730,assistant software developer or software developer,5th October 2022,2022,no_data,queen mary university of london            ,london,False,False,True,False,False,False,True,False,True
CBK952,ska software developer,4th September 2020,2020,no_data,stfc ,harwell,False,False,True,False,False,False,True,False,True
CGR330,research platform software engineer,11th June 2021,2021,no_data,king's college london            ,london,False,False,False,True,False,False,True,False,True
CNE813,senior computational scientist/postdoctoral bioinformatician,14th February 2022,2022,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CHH874,software developer,6th July 2021,2021,no_data,university of sheffield            ,sheffield,False,False,True,False,False,False,True,False,True
CHF784,software engineer (magento),2nd July 2021,2021,no_data,the natural history museum,london,False,False,False,True,False,False,True,False,True
BZM936,research engineer in compound semiconductor optoelectronic devices,25th March 2020,2020,,cranfield university,cranfield,False,False,False,False,True,False,True,False,True
CEM787,software engineer,3rd March 2021,2021,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
CHA303,senior software developer (3 year fixed term),25th June 2021,2021,no_data,university of cambridge            ,cambridge,False,False,True,False,False,False,True,False,True
COL559,software developer,29th March 2022,2022,no_data,university of oxford            ,oxford,False,False,True,False,False,False,True,False,True
CAP918,senior software developer,7th July 2020,2020,no_data,european molecular biology laboratory (embl),hinxton,False,False,True,False,False,False,True,False,True
CFX668,senior software developer,11th May 2021,2021,,wellcome sanger institute ,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CHH617,research engineer (5g/6g wireless systems),6th July 2021,2021,,toshiba europe limited ,bristol,False,False,False,False,True,False,True,False,True
CBL973,software engineer / senior software engineer,8th September 2020,2020,no_data,king's college london            ,london,False,False,False,True,False,False,True,False,True
CTR046,bioinformatician,28th September 2022,2022,no_data,queen mary university of london            ,london,False,False,False,False,False,True,True,False,True
CQI917,senior research software engineer,6th June 2022,2022,no_data,university of oxford,oxford,True,False,False,False,False,False,True,False,True
CBD746,research software engineer,14th August 2020,2020,no_data,university of oxford            ,oxford,True,False,False,False,False,False,True,False,True
CAX712,bioinformatics scientist/research software engineer,30th July 2020,2020,no_data,university of dundee            ,dundee,True,False,False,False,False,False,True,False,True
CHT446,software engineer,22nd July 2021,2021,no_data,the natural history museum            ,london,False,False,False,True,False,False,True,False,True
CDZ507,bioinformatics scientist/research software engineer,5th February 2021,2021,no_data,university of dundee            ,dundee,True,False,False,False,False,False,True,False,True
CBM600,software engineer,10th September 2020,2020,no_data,king's college london            ,london,False,False,False,True,False,False,True,False,True
CCB876,senior bioinformatician (curation & annotation),16th October 2020,2020,,wellcome sanger institute,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CEW422,research software engineer,22nd March 2021,2021,no_data,newcastle university,newcastle upon tyne,True,False,False,False,False,False,True,False,True
CTA869,senior java software developer,5th September 2022,2022,ok,european molecular biology laboratory (embl),hinxton,False,False,True,False,False,False,True,False,True
CQD859,ai/ml software engineer (ktp associate),27th May 2022,2022,no_data,university of hertfordshire            ,hatfield,False,False,False,True,False,False,True,False,True
CCP372,software engineer - reactome,17th November 2020,2020,no_data,european molecular biology laboratory (embl),"cambridge, hinxton",False,False,False,True,False,False,True,False,True
CAF677,research engineer,1st June 2020,2020,no_data,toshiba europe limited            ,cambridge,False,False,False,False,True,False,True,False,True
COM471,research software engineer in image registration and machine learning for clinical translation of neuroimaging.,30th March 2022,2022,no_data,king's college london            ,london,True,False,False,False,False,False,True,False,True
CKG006,research engineer - ai digital health,27th October 2021,2021,no_data,university of southampton            ,southampton,False,False,False,False,True,False,True,False,True
CJF346,senior research associate - software engineer,17th September 2021,2021,no_data,king's college london            ,london,False,False,False,True,False,False,True,False,True
CNY419,senior software developer,11th March 2022,2022,no_data,university of sheffield            ,sheffield,False,False,True,False,False,False,True,False,True
CTW168,bioinformatician/computational bioscientist,5th October 2022,2022,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CGI711,research engineer,28th May 2021,2021,no_data,"university of wales, trinity saint david",swansea,False,False,False,False,True,False,True,False,True
CEI316,senior research associate research software engineer: dimpact,23rd February 2021,2021,no_data,university of bristol            ,bristol,True,False,False,False,False,False,True,False,True
CDX401,software engineer,1st February 2021,2021,no_data,university of warwick            ,coventry,False,False,False,True,False,False,True,False,True
CHB315,full stack software developer,28th June 2021,2021,no_data,university of york            ,york,False,False,True,False,False,False,True,False,True
CHD270,senior bioinformatician,6th July 2021,2021,no_data,"john innes centre, norwich            ",norwich,False,False,False,False,False,True,True,False,True
CJV321,bioinformatician,12th October 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CDZ302,research software engineer,4th February 2021,2021,no_data,university of strathclyde            ,glasgow,True,False,False,False,False,False,True,False,True
CEQ920,software engineer,11th March 2021,2021,no_data,university of sheffield            ,sheffield,False,False,False,True,False,False,True,False,True
CIQ568,software engineer - ktp associate,25th August 2021,2021,no_data,university of brighton            ,brighton,False,False,False,True,False,False,True,False,True
CIH046,software developer - genome analysis team,11th August 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,True,False,False,False,True,False,True
CJP821,senior research software engineer,4th October 2021,2021,no_data,swansea university            ,swansea,True,False,False,False,False,False,True,False,True
CMR059,software engineer,26th January 2022,2022,,european molecular biology laboratory (embl) ,hinxton,False,False,False,True,False,False,True,False,True
CQJ963,senior research software engineer (iccs) x3 (fixed term),7th June 2022,2022,no_data,university of cambridge            ,cambridge,True,False,False,False,False,False,True,False,True
CBD385,software developer/database administrator,14th August 2020,2020,no_data,university of glasgow            ,glasgow,False,False,True,False,False,False,True,False,True
CAN218,ktp associate - scientific software developer for digital design of pharmaceutical products,29th June 2020,2020,no_data,university of leeds,leeds,False,False,True,False,False,False,True,False,True
CIP816,bioinformatician/molecular biologist,24th August 2021,2021,no_data,animal and plant health agency,new haw,False,False,False,False,False,True,True,False,True
CKK654,head of research software engineering,2nd November 2021,2021,no_data,university of glasgow            ,glasgow,True,True,False,False,False,False,True,False,True
CMS729,genetics data manager - bioinformatician,28th January 2022,2022,no_data,ucl            ,london,False,False,False,False,False,True,True,False,True
CHO839,senior research software engineer in computer science,15th July 2021,2021,no_data,university of sheffield            ,sheffield,True,False,False,False,False,False,True,False,True
CFL432,translational imaging research software engineer,19th April 2021,2021,no_data,university of oxford            ,oxford,True,False,False,False,False,False,True,False,True
CNB091,lead front end software developer,8th February 2022,2022,no_data,the natural history museum,london,False,False,True,False,False,False,True,False,True
BZW653,full professor: computer science with a focus on software engineering,23rd April 2020,2020,no_data,german international university of applied sciences            ,cairo - egypt,False,False,False,True,False,False,True,False,True
CMZ668,scientific data software engineer,7th February 2022,2022,,european molecular biology laboratory (embl) ,hinxton,False,False,False,True,False,False,True,False,True
CJG668,cmdl bioinformatician (fixed term),20th September 2021,2021,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CJG802,researcher - software engineer and artificial intelligence (ktp associate - fixed term for 21 months),21st September 2021,2021,,birmingham city university ,birmingham,False,False,False,True,False,False,True,False,True
CBD144,assistant research engineer (intern),14th August 2020,2020,no_data,university of sheffield            ,derby,False,False,False,False,True,False,True,False,True
CML567,robotics software engineer,18th January 2022,2022,no_data,the university of manchester,manchester,False,False,False,True,False,False,True,False,True
CCQ809,software engineer,19th November 2020,2020,no_data,king's college london            ,london,False,False,False,True,False,False,True,False,True
CTF475,research software engineer,12th September 2022,2022,no_data,rosalind franklin institute,harwell,True,False,False,False,False,False,True,False,True
CAT524,postdoctoral bioinformatician/research scientist,17th July 2020,2020,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CSR701,senior research software engineer,23rd August 2022,2022,no_data,loughborough university            ,"loughborough university, loughborough",True,False,False,False,False,False,True,False,True
CHE531,bioinformatician (protein data bank in europe team),1st July 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CPH494,research assistant/associate (bioinformatician) (fixed term),28th April 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CRI141,full stack software engineer,7th July 2022,2022,ok,european molecular biology laboratory (embl) ,hinxton,False,False,False,True,False,False,True,False,True
CSK014,senior software developer: single cell genomics,12th August 2022,2022,ok,wellcome sanger institute,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CMH798,robotics/vision software engineer,13th January 2022,2022,no_data,i3d robotics,tonbridge,False,False,False,True,False,False,True,False,True
CKE995,software engineer - ktp associate,26th October 2021,2021,no_data,aston university            ,birmingham,False,False,False,True,False,False,True,False,True
CQU327,senior software developer (commencing immediately),20th June 2022,2022,ok,european molecular biology laboratory (embl),"cambridge, hinxton, united kingdom",False,False,True,False,False,False,True,False,True
CNJ201,research assistant/associate (bioinformatician) (fixed term),18th February 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CPI541,"senior data and software engineer (flexible, remote based)",29th April 2022,2022,no_data,university of dundee            ,dundee,False,False,False,True,False,False,True,False,True
COS115,software developer,6th April 2022,2022,no_data,university of essex            ,colchester,False,False,True,False,False,False,True,False,True
CJX883,lead bioinformatician,15th October 2021,2021,no_data,imperial college london            ,london,False,False,False,False,False,True,True,False,True
COX536,research software engineer,13th April 2022,2022,no_data,the university of manchester            ,manchester,True,False,False,False,False,False,True,False,True
CTH972,junior research software engineer/research data scientist,15th September 2022,2022,no_data,the alan turing institute            ,london,True,False,False,False,False,False,True,False,True
CPP262,"software engineer (flexible, remote based)",10th May 2022,2022,no_data,university of dundee            ,"dundee, work from home",False,False,False,True,False,False,True,False,True
CNH281,software developer,16th February 2022,2022,no_data,university of leeds            ,"cranfield, harwell, leeds",False,False,True,False,False,False,True,False,True
CFT710,research assistants/research associates (software engineers - isaac online education) x 2 (fixed term),4th May 2021,2021,no_data,university of cambridge            ,cambridge,False,False,False,True,False,False,True,False,True
CTC044,project engineer (software developer) (105371-0922),6th September 2022,2022,no_data,university of warwick            ,coventry,False,False,True,False,False,False,True,False,True
CSD740,research software engineer,4th August 2022,2022,no_data,the university of manchester            ,manchester,True,False,False,False,False,False,True,False,True
CMS652,bioinformatician (analysis pipelines),28th January 2022,2022,no_data,earlham institute            ,norwich,False,False,False,False,False,True,True,False,True
CGP579,bioss 09-21 - research software engineer- cloud computing,9th June 2021,2021,no_data,,edinburgh,True,False,False,False,False,False,True,False,True
CRG368,bioinformatician,5th July 2022,2022,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CTI125,spectroscopy group software engineer,15th September 2022,2022,no_data,stfc ,didcot,False,False,False,True,False,False,True,False,True
CCZ935,research engineer (astute 2020),8th December 2020,2020,,"university of wales, trinity saint david",swansea,False,False,False,False,True,False,True,False,True
CPP317,senior software developer / bioinformatician (genome annotation and analysis),10th May 2022,2022,no_data,earlham institute            ,norwich,False,False,True,False,False,True,True,False,True
COM330,lead software engineer,30th March 2022,2022,no_data,the natural history museum            ,london,False,False,False,True,False,False,True,False,True
CTN763,software developer (classifications),23rd September 2022,2022,ok,european molecular biology laboratory (embl),hinxton,False,False,True,False,False,False,True,False,True
CHR231,software developer,19th July 2021,2021,no_data,university of sussex            ,falmer,False,False,True,False,False,False,True,False,True
CDU699,principal bioinformatician,27th January 2021,2021,,wellcome sanger institute ,cambridge,False,False,False,False,False,True,True,False,True
CDH387,laboratory software engineer,21st December 2020,2020,no_data,the university of edinburgh            ,edinburgh,False,False,False,True,False,False,True,False,True
CBG824,cybersecurity software engineer,24th August 2020,2020,no_data,university of glasgow            ,glasgow,False,False,False,True,False,False,True,False,True
CSO532,senior bioinformatician in cellular genetics informatics group,18th August 2022,2022,ok,wellcome sanger institute ,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CLG439,senior research software engineer,30th November 2021,2021,no_data,university of lincoln            ,lincoln,True,False,False,False,False,False,True,False,True
CON113,octru senior software developer,31st March 2022,2022,no_data,university of oxford            ,oxford,False,False,True,False,False,False,True,False,True
CJE429,senior software engineer,16th September 2021,2021,no_data,the university of edinburgh            ,edinburgh,False,False,False,True,False,False,True,False,True
CAV791,research software engineer (web development),24th July 2020,2020,no_data,imperial college london            ,london,True,False,False,False,False,False,True,False,True
CPS796,bioinformatician (fixed term),13th May 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CSQ654,research software engineer: collaborative open omics (copo),22nd August 2022,2022,no_data,earlham institute            ,norwich,True,False,False,False,False,False,True,False,True
CLU953,bioinformatician/senior bioinformatician: crispr gene editing,20th December 2021,2021,,wellcome sanger institute ,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CDC554,research it software engineer,13th December 2020,2020,,the university of manchester ,manchester,False,False,False,True,False,False,True,False,True
CNS654,bioinformatician (fixed term),3rd March 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CIH568,software engineer (103927-0821),11th August 2021,2021,no_data,university of warwick            ,coventry,False,False,False,True,False,False,True,False,True
CGM056,bioinformatician,3rd June 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CQG960,copy of software developer,1st June 2022,2022,ok,european molecular biology laboratory (embl) ,heidelberg - germany,False,False,True,False,False,False,True,False,True
CDI051,senior research software engineer- cloud computing,22nd December 2020,2020,no_data,the james hutton institute,edinburgh,True,False,False,False,False,False,True,False,True
CBB904,research software developer,17th August 2020,2020,no_data,newcastle university,newcastle upon tyne,False,False,True,False,False,False,True,False,True
CTM772,scientific software developer,22nd September 2022,2022,ok,british antarctic survey,cambridge,False,False,True,False,False,False,True,False,True
CFX749,software engineer (front end) - 151002,11th May 2021,2021,no_data,university of oxford            ,oxford,False,False,False,True,False,False,True,False,True
CDS752,lead data scientist/bioinformatician - biomedical data integration,21st January 2021,2021,,european molecular biology laboratory (embl),"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CGC564,bioinformatician in genome stability,19th May 2021,2021,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CMP218,research software engineer/scientists,24th January 2022,2022,no_data,stfc ,oxfordshire,True,False,False,False,False,False,True,False,True
CHH194,bioinformatician,6th July 2021,2021,no_data,the university of manchester            ,manchester,False,False,False,False,False,True,True,False,True
CRR049,software developer,19th July 2022,2022,no_data,bangor university            ,bangor,False,False,True,False,False,False,True,False,True
CGT973,research assistant / associate (software engineer),16th June 2021,2021,no_data,imperial college london            ,london,False,False,False,True,False,False,True,False,True
CAV997,scientific software developer,24th July 2020,2020,no_data,european molecular biology laboratory (embl),heidelberg - germany,False,False,True,False,False,False,True,False,True
CGB885,oxford-janssen single cell genomics senior bioinformatician,18th May 2021,2021,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CDH124,research associate in smart software engineering,21st December 2020,2020,no_data,ulster university            ,jordanstown,False,False,False,True,False,False,True,False,True
CKJ459,research software engineer/scientist,1st November 2021,2021,no_data,stfc ,didcot,True,False,False,False,False,False,True,False,True
CDM032,senior software developer,11th January 2021,2021,,wellcome sanger institute ,cambridge,False,False,True,False,False,False,True,False,True
CCH637,bioinformatician,30th October 2020,2020,no_data,guy's & st thomas' hospital nhs trust            ,london,False,False,False,False,False,True,True,False,True
CJZ268,university teacher in software engineering,18th October 2021,2021,no_data,the university of edinburgh            ,edinburgh,False,False,False,True,False,False,True,False,True
CKV637,bioinformatician - single-cell analysis,16th November 2021,2021,no_data,earlham institute,norwich,False,False,False,False,False,True,True,False,True
CQS133,software developer (sql),16th June 2022,2022,no_data,university of leeds            ,leeds,False,False,True,False,False,False,True,False,True
CJQ479,senior manufacturing research engineer (internet of things),5th October 2021,2021,no_data,university of sheffield            ,chester,False,False,False,False,True,False,True,False,True
CHZ650,bioinformatician in patrick g johnston centre for cancer research,2nd August 2021,2021,no_data,queen's university belfast            ,belfast,False,False,False,False,False,True,True,False,True
CEC761,software developer,12th February 2021,2021,no_data,university of essex            ,colchester,False,False,True,False,False,False,True,False,True
CGN819,software engineer (104034 - 0621),7th June 2021,2021,no_data,university of warwick            ,coventry,False,False,False,True,False,False,True,False,True
CPM492,software developer web,5th May 2022,2022,no_data,university of cambridge            ,"cambridge, work from home",False,False,True,False,False,False,True,False,True
CRJ082,senior django developer/bioinformatician,8th July 2022,2022,ok,european molecular biology laboratory (embl) ,heidelberg - germany,False,False,False,False,False,True,True,False,True
CJV032,research associate (fixed term) - bioinformatician,12th October 2021,2021,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CDW158,software developer - genomics,29th January 2021,2021,,european molecular biology laboratory (embl),"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CLB782,head of software engineering,24th November 2021,2021,,university of warwick ,coventry,False,False,False,True,False,False,True,False,True
CDT140,software developer,22nd January 2021,2021,,european molecular biology laboratory (embl),"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CRQ466,research assistant / associate (software engineer),18th July 2022,2022,no_data,imperial college london            ,london,False,False,False,True,False,False,True,False,True
CUC623,senior bioinformatician,13th October 2022,2022,no_data,queen mary university of london            ,london,False,False,False,False,False,True,True,False,True
COQ900,senior scientific officer - pathogen genomics bioinformatician,5th April 2022,2022,no_data,agri,belfast,False,False,False,False,False,True,True,False,True
CTF795,software developer,12th September 2022,2022,no_data,loughborough university,"loughborough university, loughborough",False,False,True,False,False,False,True,False,True
CSK132,software developer,15th August 2022,2022,ok,wellcome sanger institute,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CEU807,research software engineer (computer vision),18th March 2021,2021,no_data,the james hutton institute            ,invergowrie,True,False,False,False,False,False,True,False,True
CFH720,senior software developer (fixed term),12th April 2021,2021,no_data,university of cambridge            ,cambridge,False,False,True,False,False,False,True,False,True
CLQ754,senior research associate/research associate in software engineering and programming of distributed applications,16th December 2021,2021,no_data,lancaster university            ,lancaster,False,False,False,True,False,False,True,False,True
CPE259,data submissions bioinformatician,25th April 2022,2022,ok,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CLB572,bioinformatician - biological data and network analysis,24th November 2021,2021,,european molecular biology laboratory (embl) ,heidelberg - germany,False,False,False,False,False,True,True,False,True
CHT502,senior software developer - front end,22nd July 2021,2021,,wellcome sanger institute ,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
COY956,robotics research software engineer,14th April 2022,2022,no_data,uk atomic energy authority ukaea,culham,True,False,False,False,False,False,True,False,True
BZZ407,senior bioinformatician (fixed term),5th May 2020,2020,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CDZ488,senior research associate research software engineer: dimpact,5th February 2021,2021,no_data,university of bristol            ,bristol,True,False,False,False,False,False,True,False,True
CFE464,senior software developers- java/python,6th April 2021,2021,,wellcome sanger institute,"hinxton, saffron walden",False,False,True,False,False,False,True,False,True
CQG139,software developer,1st June 2022,2022,no_data,loughborough university            ,loughborough,False,False,True,False,False,False,True,False,True
CPK566,"principal research engineer, power electronics - hybrid/electric propulsion",3rd May 2022,2022,ok,collins aerospace applied research & technology,cork - ireland,False,False,False,False,True,False,True,False,True
CTQ579,data acquisition software engineer for mx,27th September 2022,2022,no_data,diamond light source,harwell,False,False,False,True,False,False,True,False,True
CHJ800,software engineer,8th July 2021,2021,no_data,ucl            ,london,False,False,False,True,False,False,True,False,True
CJV467,genetics data manager - bioinformatician,12th October 2021,2021,no_data,ucl            ,london,False,False,False,False,False,True,True,False,True
CCX090,bioinformatician (open targets),2nd December 2020,2020,no_data,european molecular biology laboratory (embl),"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CJR457,postdoctoral scientist bioinformatician,6th October 2021,2021,no_data,the pirbright institute            ,woking,False,False,False,False,False,True,True,False,True
CKV265,research software engineer,16th November 2021,2021,no_data,northumbria university            ,newcastle upon tyne,True,False,False,False,False,False,True,False,True
CEY850,research associate - bioinformatician (fixed term),25th March 2021,2021,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CDS502,bioinformatician / computational bioscientist in microbiology,20th January 2021,2021,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CCB155,senior software engineer,15th October 2020,2020,no_data,stfc ,edinburgh,False,False,False,True,False,False,True,False,True
CIV854,senior software developer (fixed term),2nd September 2021,2021,no_data,university of cambridge            ,cambridge,False,False,True,False,False,False,True,False,True
CPE202,software engineer manager,25th April 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,True,False,False,True,False,True
CJZ454,research software engineer,18th October 2021,2021,no_data,university of leicester            ,leicester,True,False,False,False,False,False,True,False,True
CII221,software engineer,12th August 2021,2021,no_data,university of oxford            ,oxford,False,False,False,True,False,False,True,False,True
CBB565,professor | associate professor | senior assistant professor | assistant professor in software engineering and development ,no_data,data,no_data,no_data,no_data,False,False,False,True,False,False,True,False,True
CHA027,research engineer - cybersecurity,25th June 2021,2021,no_data,cardiff university            ,cardiff,False,False,False,False,True,False,True,False,True
CQU068,software engineer,20th June 2022,2022,no_data,the open university            ,milton keynes,False,False,False,True,False,False,True,False,True
CIR093,senior research engineer - industrial control systems,26th August 2021,2021,no_data,university of sheffield            ,derbyshire,False,False,False,False,True,False,True,False,True
CKM629,senior software developer and systems administrator - hpc,4th November 2021,2021,,wellcome sanger institute,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CTX651,research associate/research software engineer in computational fluid dynamics,6th October 2022,2022,no_data,manchester metropolitan university            ,manchester,True,False,False,False,False,False,True,False,True
CJI229,research associate in mobile robotics software engineer,22nd September 2021,2021,no_data,the university of manchester            ,west cumbria house ccc,False,False,False,True,False,False,True,False,True
CQM838,research engineer - sensors and instrumentation,10th June 2022,2022,no_data,university of sheffield            ,derby,False,False,False,False,True,False,True,False,True
CMI996,senior research associate/research associate - in software engineering and programming of distributed applications,14th January 2022,2022,no_data,lancaster university            ,lancaster,False,False,False,True,False,False,True,False,True
COA196,principal bioinformatician,14th March 2022,2022,,wellcome sanger institute,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CNK262,bioinformatician (cir326),21st February 2022,2022,no_data,the university of edinburgh            ,edinburgh,False,False,False,False,False,True,True,False,True
CDP125,senior software developer x2,14th January 2021,2021,,wellcome sanger institute ,cambridge,False,False,True,False,False,False,True,False,True
CNI999,software engineer,18th February 2022,2022,no_data,university of oxford            ,oxford,False,False,False,True,False,False,True,False,True
CRM837,bioinformatician (information analyst specialist),13th July 2022,2022,no_data,public health wales,cardiff,False,False,False,False,False,True,True,False,True
CCI327,energy research engineer,2nd November 2020,2020,no_data,university college dublin            ,dublin - ireland,False,False,False,False,True,False,True,False,True
CDI050,research software engineer- cloud computing,22nd December 2020,2020,no_data,the james hutton institute,edinburgh,True,False,False,False,False,False,True,False,True
CPK502,humans and autonomy research engineer,3rd May 2022,2022,ok,collins aerospace applied research & technology,cork - ireland,False,False,False,False,True,False,True,False,True
CFK556,senior software developer,16th April 2021,2021,,wellcome sanger institute ,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CQM003,software developer,9th June 2022,2022,no_data,university of bath            ,bath,False,False,True,False,False,False,True,False,True
CLM559,principal software developer,8th December 2021,2021,,wellcome sanger institute ,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CGB640,senior research engineer*,18th May 2021,2021,no_data,university of southampton            ,chilworth,False,False,False,False,True,False,True,False,True
CHZ634,lead software developer,30th July 2021,2021,no_data,university of aberdeen            ,aberdeen,False,False,True,False,False,False,True,False,True
